Store_Name,Longitude,Latitude,Address,Address Line #2,City,State,Zip5,Zip4,County,
"WALMART  2261",-71.494164,41.581875,"1031 Ten Rod Rd","","N Kingstown","RI","02852","4125","WASHINGTON" 
"Walmart Supercenter 2225",-71.551888,41.973148,"7 Dowling Village Blvd","","North Smithfield","RI","02896","8266","PROVIDENCE" 
"WALMART  2373",-71.415047,41.753117,"840 Post Rd","","Warwick","RI","02888","3365","KENT" 
"WALMART 2885",-71.31781,41.510593,"199 Connell Hwy","Unit 1","Newport","RI","02840","1091","NEWPORT" 
"WALMART  1873",-71.499985,41.790085,"1776 Plainfield Pike","","Cranston","RI","02921","2042","PROVIDENCE" 
"EAGLE SUPER MARKET",-71.391899,41.82148,"117 Ives St","","Providence","RI","02906","3810","PROVIDENCE" 
"7-ELEVEN #33406-A",-71.420418,41.815563,"270 Broad St","","Providence","RI","02903","4032","PROVIDENCE" 
"Rite Aid 10257",-71.34494,41.761711,"1086 Willett Ave E","","Providence","RI","02915","2062","PROVIDENCE" 
"HALLAK MIDDLE EAST MARKET",-71.443466,41.865833,"1455 Mineral Spring Ave","","N Providence","RI","02904","3148","PROVIDENCE" 
"HAWKINS MARKET",-71.42598,41.848335,"103 Hawkins St","","Providence","RI","02908","1745","PROVIDENCE" 
"QUICK MART",-71.405083,41.773003,"164 Park Ave","","Cranston","RI","02905","2650","PROVIDENCE" 
"Compare Foods",-71.417503,41.800407,"863 Broad St","","Providence","RI","02907","1725","PROVIDENCE" 
"STOP & SHOP #723",-71.264137,41.696484,"605 Metacom Ave","","Bristol","RI","02809","5131","BRISTOL" 
"SAMIES FOOD & SMOKE SHOP",-71.449356,41.812447,"50 Pocasset Ave","","Providence","RI","02909","2962","PROVIDENCE" 
"MAYA BAKERY",-71.440369,41.819904,"113 Valley St","","Providence","RI","02909","2441","PROVIDENCE" 
"BREADS N STUFF",-71.522858,41.686729,"1669 Main St","","West Warwick","RI","02893","5305","KENT" 
"Rite Aid 10254",-71.437035,41.771294,"570 Pontiac Ave","","Cranston","RI","02910","4710","PROVIDENCE" 
"Rite Aid 10224",-71.457916,41.588799,"7691 Post Rd","","N Kingstown","RI","02852","3220","WASHINGTON" 
"Rite Aid 10251",-71.387589,41.82674,"135 Pitman St","","Providence","RI","02906","5112","PROVIDENCE" 
"Rite Aid 10243",-71.819168,41.367653,"170 Granite St","","Westerly","RI","02891","2462","WASHINGTON" 
"FELITO FOOD MARKET INC",-71.444427,41.807617,"230 Union Ave","","Providence","RI","02909","3030","PROVIDENCE" 
"GOMEZ MARKET",-71.40303,41.787556,"1459 Broad St","","Providence","RI","02905","2833","PROVIDENCE" 
"EAST SIDE MINI MART",-71.398872,41.823669,"252 Brook St","","Providence","RI","02906","1107","PROVIDENCE" 
"SUPER STOP & SHOP  710",-71.367348,41.886517,"368 Cottage St","","Pawtucket","RI","02861","1604","PROVIDENCE" 
"TOOFS MARKET",-71.420319,41.853054,"611 Charles St","","Providence","RI","02904","1345","PROVIDENCE" 
"SANCHEZ MEXICAN MARKET",-71.443405,41.824753,"802 Atwells Ave","","Providence","RI","02909","2507","PROVIDENCE" 
"T & D MARKET",-71.496658,42.008968,"263 Dulude Ave","","Woonsocket","RI","02895","3431","PROVIDENCE" 
"CHARLESTOWN MINI SUPER,INC",-71.627983,41.386497,"4071 Old Post Rd # 640","","Charlestown","RI","02813","2553","WASHINGTON" 
"HARBOR SHELL FOOD MART",-71.394997,41.786221,"1020 Narragansett Blvd","","Providence","RI","02905","5208","PROVIDENCE" 
"Bimbo Bakeries 6021",-71.35437,41.85696,"82 Newport Ave","","Rumford","RI","02916","2068","PROVIDENCE" 
"D PALMIERI'S BAKERY",-71.472778,41.828739,"624 Killingly St","","Johnston","RI","02919","4010","PROVIDENCE" 
"STOP & SHOP  721",-71.516083,41.983265,"595 Smithfield Rd","","North Smithfield","RI","02896","7226","PROVIDENCE" 
"Brigidio's IGA Marketplace",-71.702553,41.956326,"54 Sayles Ave","","Pascoag","RI","02859","3109","PROVIDENCE" 
"CUMBERLAND FARMS 1237",-71.245987,41.614655,"3166 E Main Rd","","Portsmouth","RI","02871","","NEWPORT" 
"EASTSIDE MARKETPLACE",-71.386742,41.826752,"165 Pitman St","","Providence","RI","02906","5112","PROVIDENCE" 
"Lupitas Market",-71.448303,41.813335,"18 Pocasset Ave","","Providence","RI","02909","2908","PROVIDENCE" 
"JOES MEAT MARKET",-71.431221,41.816673,"1337 Westminster St","","Providence","RI","02909","1412","PROVIDENCE" 
"BROTHER'S MARKET",-71.429497,41.846401,"600 Douglas Ave","","Providence","RI","02908","2408","PROVIDENCE" 
"SAAD FOOD MART INC",-71.354134,41.891865,"1414 Newport Ave","","Pawtucket","RI","02861","1855","PROVIDENCE" 
"TAN'S NEW ASIAN MARKET",-71.421471,41.813988,"339 Broad St","","Providence","RI","02907","2219","PROVIDENCE" 
"WHOLE FOODS MARKET 10014",-71.385811,41.828098,"261 Waterman St","","Providence","RI","02906","5210","PROVIDENCE" 
"PANADERIA EL QUETZAL",-71.458565,41.818611,"445 Hartford Ave","","Providence","RI","02909","5131","PROVIDENCE" 
"SUNNYBROOK FARMS",-71.457619,41.65057,"1002 Main St","","East Greenwich","RI","02818","3165","KENT" 
"SPANISH WHOLESALE CENTER INC",-71.39772,41.887337,"760 Dexter St","","Central Falls","RI","02863","1701","PROVIDENCE" 
"STOP & SHOP  720",-71.569031,41.680607,"900 Tiogue Ave","","Coventry","RI","02816","6301","KENT" 
"North American Salt & Fish Corporation",-71.371666,41.863949,"450 Prospect St","","Pawtucket","RI","02860","6242","PROVIDENCE" 
"LI'L GENERAL  15",-71.392761,41.874542,"600 Main St","","Pawtucket","RI","02860","2839","PROVIDENCE" 
"SILVER LAKE SAUSAGE SHOP",-71.458939,41.807957,"80 Ethan St","","Providence","RI","02909","5327","PROVIDENCE" 
"CUMBERLAND FARMS 1274",-71.598412,41.99469,"302 N MAIN ST","","SLATERSVILLE","RI","02876","","PROVIDENCE" 
"LI'L GENERAL  23",-71.361778,41.886166,"556 Central Ave","","Pawtucket","RI","02861","1949","PROVIDENCE" 
"MAIN ST MARKET",-71.399178,41.866417,"919 Main St","","Pawtucket","RI","02860","4917","PROVIDENCE" 
